stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
StopPoint:OCETrain TER-87741629,"gare de Frontenex",,45.63055643,6.31403799,,,0,StopArea:OCE87741629
StopPoint:OCETrain TER-87741611,"gare de Grésy-sur-Isère",,45.59444669,6.25886514,,,0,StopArea:OCE87741611
StopPoint:OCETrain TER-87741694,"gare de Notre-Dame-de-Briançon",,45.53931212,6.46875327,,,0,StopArea:OCE87741694
StopPoint:OCETrain TER-87746784,"gare de Chamonix-Mont-Blanc",,45.92271064,6.87427665,,,0,StopArea:OCE87746784
StopPoint:OCETrain TER-87746826,"gare de Les Praz-de-Chamonix",,45.93979515,6.88860476,,,0,StopArea:OCE87746826
StopPoint:OCETrain TER-87746834,"gare de Les Tines",,45.9505539,6.89913929,,,0,StopArea:OCE87746834
StopPoint:OCETrain TER-87746842,"gare de Lajoux",,45.96498519,6.91023959,,,0,StopArea:OCE87746842
StopPoint:OCETrain TER-87746859,"gare de Argentière (Hte-Savoie)",,45.98201589,6.92672429,,,0,StopArea:OCE87746859
StopPoint:OCETrain TER-87746867,"gare de Montroc-le-Planet",,45.99645844,6.93455638,,,0,StopArea:OCE87746867
StopPoint:OCETrain TER-87746883,"gare de Le Buet",,46.01917174,6.9203728,,,0,StopArea:OCE87746883
StopPoint:OCETrain TER-87746875,"gare de Vallorcine",,46.0326774,6.93300074,,,0,StopArea:OCE87746875
StopPoint:OCETrain TER-87746479,"gare de St-Gervais-L-B-Le-Fayet",,45.90647016,6.70071726,,,0,StopArea:OCE87746479
StopPoint:OCETrain TER-87746701,"gare de Chedde",,45.92631543,6.71979721,,,0,StopArea:OCE87746701
StopPoint:OCETrain TER-87746719,"gare de Servoz",,45.92449064,6.76348534,,,0,StopArea:OCE87746719
StopPoint:OCETrain TER-87746727,"gare de Vaudagne",,45.90902149,6.77259131,,,0,StopArea:OCE87746727
StopPoint:OCETrain TER-87746735,"gare de Viaduc-Ste-Marie",,45.89709642,6.7849936,,,0,StopArea:OCE87746735
StopPoint:OCETrain TER-87746743,"gare de Les Houches",,45.89396404,6.79739357,,,0,StopArea:OCE87746743
StopPoint:OCETrain TER-87746750,"gare de Taconnaz",,45.89869433,6.82423464,,,0,StopArea:OCE87746750
StopPoint:OCETrain TER-87746768,"gare de Les Bossons",,45.90680231,6.83917976,,,0,StopArea:OCE87746768
StopPoint:OCETrain TER-87746776,"gare de Les Pèlerins",,45.91277064,6.84774955,,,0,StopArea:OCE87746776
StopPoint:OCETrain TER-87746818,"gare de Les Moussoux",,45.91671734,6.8599266,,,0,StopArea:OCE87746818
StopPoint:OCETrain TER-87462085,"gare de Chamonix-Aiguille-Midi",,45.91990451,6.86678776,,,0,StopArea:OCE87462085
StopPoint:OCETrain TER-87295014,"gare de Jeumont",,50.29610444,4.08638836,,,0,StopArea:OCE87295014
StopPoint:OCETrain TER-88716050,"gare de Erquelinnes",,50.90362781,4.84893145,,,0,StopArea:OCE88716050
StopPoint:OCETrain TER-87187930,"gare de Bâle-St-Jean",,47.57009116,7.57257274,,,0,StopArea:OCE87187930
StopPoint:OCETrain TER-87181016,"gare de St-Louis-la-Chaussée",,47.60961031,7.53084313,,,0,StopArea:OCE87181016
StopPoint:OCETrain TER-87182113,"gare de Bartenheim",,47.63478866,7.48768694,,,0,StopArea:OCE87182113
StopPoint:OCETrain TER-87182105,"gare de Sierentz",,47.65613387,7.45953034,,,0,StopArea:OCE87182105
StopPoint:OCETrain TER-87182089,"gare de Habsheim",,47.73758875,7.41793588,,,0,StopArea:OCE87182089
StopPoint:OCETrain TER-87182071,"gare de Rixheim",,47.74860643,7.40605779,,,0,StopArea:OCE87182071
StopPoint:OCETrain TER-87415018,"gare de Dieppe",,49.92124662,1.08113685,,,0,StopArea:OCE87415018
StopPoint:OCETrain TER-87411017,"gare de Rouen-Rive-Droite",,49.44898621,1.09403952,,,0,StopArea:OCE87411017
StopPoint:OCETrain TER-87415158,"gare de Auffay",,49.71608801,1.09842623,,,0,StopArea:OCE87415158
StopPoint:OCETrain TER-87411819,"gare de Clères",,49.59908652,1.10618068,,,0,StopArea:OCE87411819
StopPoint:OCETrain TER-87411801,"gare de Montville",,49.55103727,1.06975105,,,0,StopArea:OCE87411801
StopPoint:OCETrain TER-87415125,"gare de St-Aubin-sur-Scie",,49.87159476,1.06661798,,,0,StopArea:OCE87415125
StopPoint:OCETrain TER-87415141,"gare de Longueville-sur-Scie",,49.79159721,1.11054711,,,0,StopArea:OCE87415141
StopPoint:OCETrain TER-87415166,"gare de St-Victor",,49.67700627,1.10951203,,,0,StopArea:OCE87415166
StopPoint:OCETrain TER-87411256,"gare de Malaunay-le-Houlme",,49.51330503,1.03950069,,,0,StopArea:OCE87411256
StopPoint:OCETrain TER-87411249,"gare de Maromme",,49.47985524,1.05060384,,,0,StopArea:OCE87411249
StopPoint:OCETrain TER-87672725,"gare de Oloron-Ste-Marie",,43.19501231,-0.61226674,,,0,StopArea:OCE87672725
StopPoint:OCETrain TER-87672709,"gare de Ogeu-les-Bains",,43.15388043,-0.50764032,,,0,StopArea:OCE87672709
StopPoint:OCETrain TER-87672634,"gare de Buzy-en-Béarn",,43.1481742,-0.45582537,,,0,StopArea:OCE87672634
StopPoint:OCETrain TER-87672618,"gare de Gan",,43.2342977,-0.39139328,,,0,StopArea:OCE87672618
StopPoint:OCETrain TER-87672600,"gare de Croix-du-Prince",,43.28561167,-0.37914621,,,0,StopArea:OCE87672600
StopPoint:OCETrain TER-87672006,"gare de Pau",,43.29171076,-0.36965657,,,0,StopArea:OCE87672006
StopPoint:OCETrain TER-87756353,"gare de Nice-Riquier",,43.70570667,7.29039703,,,0,StopArea:OCE87756353
StopPoint:OCETrain TER-87756361,"gare de Villefranche-sur-Mer",,43.70701179,7.31431144,,,0,StopArea:OCE87756361
StopPoint:OCETrain TER-87756379,"gare de Beaulieu-sur-Mer",,43.70668022,7.33157967,,,0,StopArea:OCE87756379
StopPoint:OCETrain TER-87756387,"gare de Eze",,43.72233691,7.35699886,,,0,StopArea:OCE87756387
StopPoint:OCETrain TER-87756395,"gare de Cap-d'Ail",,43.72060408,7.39443996,,,0,StopArea:OCE87756395
StopPoint:OCETrain TER-87756403,"gare de Monaco-Monte-Carlo",,43.73848378,7.41967685,,,0,StopArea:OCE87756403
StopPoint:OCETrain TER-87756460,"gare de Cap-Martin-Roquebrune",,43.76072681,7.457547,,,0,StopArea:OCE87756460
StopPoint:OCETrain TER-87756478,"gare de Carnolès",,43.76198806,7.48144824,,,0,StopArea:OCE87756478
StopPoint:OCETrain TER-87756486,"gare de Menton",,43.77440199,7.49318017,,,0,StopArea:OCE87756486
StopPoint:OCETrain TER-87756494,"gare de Menton-Garavan",,43.78515576,7.51728106,,,0,StopArea:OCE87756494
StopPoint:OCETrain TER-83003400,"gare de Ventimiglia",,43.79234849,7.60972393,,,0,StopArea:OCE83003400
StopPoint:OCETrain TER-87755629,"gare de Hyères",,43.10886713,6.12420755,,,0,StopArea:OCE87755629
StopPoint:OCETrain TER-87755611,"gare de La Crau",,43.14515656,6.06825133,,,0,StopArea:OCE87755611
StopPoint:OCETrain TER-87755314,"gare de La Pauline-Hyères",,43.13624939,6.03508822,,,0,StopArea:OCE87755314
StopPoint:OCETrain TER-87755306,"gare de La Garde",,43.11875891,6.00998128,,,0,StopArea:OCE87755306
StopPoint:OCETrain TER-87755264,"gare de La Seyne-Six-Fours",,43.11697331,5.87695076,,,0,StopArea:OCE87755264
StopPoint:OCETrain TER-87755231,"gare de Ollioules-Sanary-S-Mer",,43.12254518,5.82503939,,,0,StopArea:OCE87755231
StopPoint:OCETrain TER-87755223,"gare de Bandol",,43.14034027,5.75014115,,,0,StopArea:OCE87755223
StopPoint:OCETrain TER-87755215,"gare de St-Cyr-les-Lecq.la-Cad.",,43.18548187,5.70381269,,,0,StopArea:OCE87755215
StopPoint:OCETrain TER-87751776,"gare de Cassis",,43.23404146,5.5530847,,,0,StopArea:OCE87751776
StopPoint:OCETrain TER-87751750,"gare de Aubagne",,43.29601156,5.56645823,,,0,StopArea:OCE87751750
StopPoint:OCETrain TER-87751081,"gare de Marseille-Blancarde",,43.29620278,5.40656093,,,0,StopArea:OCE87751081
StopPoint:OCETrain TER-87751743,"gare de La Penne-sur-Huveaune",,43.28466659,5.51551756,,,0,StopArea:OCE87751743
StopPoint:OCETrain TER-87751701,"gare de St-Marcel",,43.28818263,5.46713053,,,0,StopArea:OCE87751701
StopPoint:OCETrain TER-87751719,"gare de La Pomme",,43.29047892,5.44125815,,,0,StopArea:OCE87751719
StopPoint:OCETrain TER-87756007,"gare de Nice-St-Roch",,43.71543008,7.28666089,,,0,StopArea:OCE87756007
StopPoint:OCETrain TER-87756767,"gare de La Trinité-Victor",,43.74272214,7.31178754,,,0,StopArea:OCE87756767
StopPoint:OCETrain TER-87756775,"gare de Drap-Cantaron",,43.75986876,7.31707951,,,0,StopArea:OCE87756775
StopPoint:OCETrain TER-87756783,"gare de Peillon-Ste-Thècle",,43.767861,7.36685885,,,0,StopArea:OCE87756783
StopPoint:OCETrain TER-87756791,"gare de Peille",,43.79192285,7.37981628,,,0,StopArea:OCE87756791
StopPoint:OCETrain TER-87756809,"gare de L'Escarène",,43.83970785,7.35182213,,,0,StopArea:OCE87756809
StopPoint:OCETrain TER-87756825,"gare de Sospel",,43.87658038,7.45379181,,,0,StopArea:OCE87756825
StopPoint:OCETrain TER-87756833,"gare de Breil-sur-Roya",,43.94405923,7.51653673,,,0,StopArea:OCE87756833
StopPoint:OCETrain TER-87756858,"gare de Fontan-Saorge",,43.99754201,7.55184267,,,0,StopArea:OCE87756858
StopPoint:OCETrain TER-87756866,"gare de St-Dalmas-de-Tende",,44.05584211,7.58308749,,,0,StopArea:OCE87756866
StopPoint:OCETrain TER-87756874,"gare de La Brigue",,44.06252285,7.60556475,,,0,StopArea:OCE87756874
StopPoint:OCETrain TER-87756882,"gare de Tende",,44.08985847,7.59400682,,,0,StopArea:OCE87756882
StopPoint:OCETrain TER-87751529,"gare de L'Ariane-la-Trinité",,43.734389,7.30245358,,,0,StopArea:OCE87751529
StopPoint:OCETrain TER-87565143,"gare de Halte-De-Fontanil",,44.3643955,8.07623921,,,0,StopArea:OCE87565143
StopPoint:OCETrain TER-87756817,"gare de Touet-de-l'Escarène",,43.84704332,7.364375,,,0,StopArea:OCE87756817
StopPoint:OCETrain TER-87611483,"gare de Latour-de-Carol-Enveitg",,42.45815677,1.90584041,,,0,StopArea:OCE87611483
StopPoint:OCETrain TER-87784892,"gare de Béna-Fanes",,42.45798104,1.91800324,,,0,StopArea:OCE87784892
StopPoint:OCETrain TER-87784884,"gare de Ur-les-Escaldes",,42.45680247,1.9407459,,,0,StopArea:OCE87784884
StopPoint:OCETrain TER-87784876,"gare de Bourg-Madame",,42.43209002,1.94931314,,,0,StopArea:OCE87784876
StopPoint:OCETrain TER-87784868,"gare de Osséja",,42.42013285,1.9778198,,,0,StopArea:OCE87784868
StopPoint:OCETrain TER-87784850,"gare de Ste-Léocadie",,42.44154561,2.01116767,,,0,StopArea:OCE87784850
StopPoint:OCETrain TER-87784843,"gare de Err",,42.44337458,2.0283101,,,0,StopArea:OCE87784843
StopPoint:OCETrain TER-87784835,"gare de Saillagouse",,42.45679618,2.0310882,,,0,StopArea:OCE87784835
StopPoint:OCETrain TER-87784827,"gare de Estavar",,42.46300126,2.01922048,,,0,StopArea:OCE87784827
StopPoint:OCETrain TER-87784819,"gare de Font-Romeu-Odeillo-Via",,42.49130655,2.03949607,,,0,StopArea:OCE87784819
StopPoint:OCETrain TER-87784801,"gare de Bolquère-Eyne",,42.49751253,2.08907732,,,0,StopArea:OCE87784801
StopPoint:OCETrain TER-87784793,"gare de Mont-Louis-la-Cabanasse",,42.50197726,2.11441876,,,0,StopArea:OCE87784793
StopPoint:OCETrain TER-87784785,"gare de Planès",,42.50180684,2.13706175,,,0,StopArea:OCE87784785
StopPoint:OCETrain TER-87784777,"gare de Sauto",,42.50650039,2.16108528,,,0,StopArea:OCE87784777
StopPoint:OCETrain TER-87784769,"gare de Fontpédrouse-St-Thomas",,42.51387124,2.19010598,,,0,StopArea:OCE87784769
StopPoint:OCETrain TER-87784751,"gare de Thuès-Carança",,42.52360579,2.22860952,,,0,StopArea:OCE87784751
StopPoint:OCETrain TER-87784744,"gare de Thuès-les-Bains",,42.52983819,2.24909015,,,0,StopArea:OCE87784744
StopPoint:OCETrain TER-87784736,"gare de Nyers",,42.54226684,2.26299884,,,0,StopArea:OCE87784736
StopPoint:OCETrain TER-87784728,"gare de Olette-Canaveilles-l.B.",,42.55466434,2.27255339,,,0,StopArea:OCE87784728
StopPoint:OCETrain TER-87784710,"gare de Joncet",,42.56175651,2.311354,,,0,StopArea:OCE87784710
StopPoint:OCETrain TER-87784702,"gare de Serdinya",,42.56704757,2.32339006,,,0,StopArea:OCE87784702
StopPoint:OCETrain TER-87784686,"gare de Villefranche-Vernet-l.B",,42.59146754,2.37001473,,,0,StopArea:OCE87784686
StopPoint:OCETrain TER-87192203,"gare de Peltre",,49.07399262,6.2216963,,,0,StopArea:OCE87192203
StopPoint:OCETrain TER-87192211,"gare de Courcelles-sur-Nied",,49.06323228,6.31121648,,,0,StopArea:OCE87192211
StopPoint:OCETrain TER-87192229,"gare de Sanry-sur-Nied",,49.04615149,6.33664125,,,0,StopArea:OCE87192229
StopPoint:OCETrain TER-87192237,"gare de Rémilly",,49.01484156,6.39391542,,,0,StopArea:OCE87192237
StopPoint:OCETrain TER-87193821,"gare de Bitche",,49.04834786,7.4318753,,,0,StopArea:OCE87193821
StopPoint:OCETrain TER-87193813,"gare de Lemberg (Moselle)",,49.00072021,7.3801004,,,0,StopArea:OCE87193813
StopPoint:OCETrain TER-87193805,"gare de Enchenberg",,49.01603257,7.33376313,,,0,StopArea:OCE87193805
StopPoint:OCETrain TER-87193797,"gare de Petit-Rederching",,49.04938751,7.29949236,,,0,StopArea:OCE87193797
StopPoint:OCETrain TER-87193789,"gare de Rohrbach-les-Bitche",,49.05526902,7.2636394,,,0,StopArea:OCE87193789
StopPoint:OCETrain TER-87193771,"gare de Woelfling-Sarreguemines",,49.09487707,7.19074702,,,0,StopArea:OCE87193771
StopPoint:OCETrain TER-87193615,"gare de Sarreguemines",,49.10668008,7.06833096,,,0,StopArea:OCE87193615
StopPoint:OCETrain TER-87193250,"gare de Bening",,49.13807829,6.82901154,,,0,StopArea:OCE87193250
StopPoint:OCETrain TER-87193318,"gare de St-Avold",,49.08570052,6.72071967,,,0,StopArea:OCE87193318
StopPoint:OCETrain TER-87193359,"gare de Faulquemont",,49.0453368,6.60367349,,,0,StopArea:OCE87193359
StopPoint:OCETrain TER-87193516,"gare de Farebersviller",,49.11808263,6.86158628,,,0,StopArea:OCE87193516
StopPoint:OCETrain TER-87193524,"gare de Farschviller",,49.08801343,6.90815933,,,0,StopArea:OCE87193524
StopPoint:OCETrain TER-87193540,"gare de Hundling",,49.10754111,6.98162928,,,0,StopArea:OCE87193540
StopPoint:OCETrain TER-87193003,"gare de Forbach",,49.1894956,6.90184929,,,0,StopArea:OCE87193003
StopPoint:OCETrain TER-87193276,"gare de Hombourg-Haut",,49.12613028,6.77491662,,,0,StopArea:OCE87193276
StopPoint:OCETrain TER-87193342,"gare de Téting (Moselle)",,49.05162664,6.66420551,,,0,StopArea:OCE87193342
StopPoint:OCETrain TER-87193383,"gare de Herny",,49.00362616,6.47682673,,,0,StopArea:OCE87193383
StopPoint:OCETrain TER-87193664,"gare de Kalhausen",,49.03489268,7.1255617,,,0,StopArea:OCE87193664
StopPoint:OCETrain TER-87215632,"gare de Oermingen",,49.00105045,7.13186041,,,0,StopArea:OCE87215632
StopPoint:OCETrain TER-87215665,"gare de Diemeringen",,48.94103614,7.18478124,,,0,StopArea:OCE87215665
StopPoint:OCETrain TER-87215699,"gare de Tieffenbach-Struth",,48.90631964,7.25519476,,,0,StopArea:OCE87215699
StopPoint:OCETrain TER-87213744,"gare de Wingen-sur-Moder",,48.92028266,7.38230203,,,0,StopArea:OCE87213744
StopPoint:OCETrain TER-87213785,"gare de Ingwiller",,48.8717593,7.47680183,,,0,StopArea:OCE87213785
StopPoint:OCETrain TER-87213165,"gare de Obermodern",,48.84218087,7.53998139,,,0,StopArea:OCE87213165
StopPoint:OCETrain TER-80253914,"gare de Saarbrucken-Hbf",,49.8411587,7.72711001,,,0,StopArea:OCE80253914
StopPoint:OCETrain TER-87317586,"gare de Boulogne Ville",,50.71560619,1.6103283,,,0,StopArea:OCE87317586
StopPoint:OCETrain TER-87281071,"gare de Calais Fréthun",,50.90348228,1.81006804,,,0,StopArea:OCE87281071
StopPoint:OCETrain TER-87223263,"gare de Lille Europe",,50.63885503,3.0757533,,,0,StopArea:OCE87223263
StopPoint:OCETrain TER-87281006,"gare de Dunkerque",,51.0304407,2.3689431,,,0,StopArea:OCE87281006
StopPoint:OCETrain TER-87317065,"gare de Etaples Le Touquet",,50.51672171,1.64250182,,,0,StopArea:OCE87317065
StopPoint:OCETrain TER-87317057,"gare de Rang du Fl. Verton Ber.",,50.41581436,1.64808588,,,0,StopArea:OCE87317057
StopPoint:OCETrain TER-87758896,"gare de St-Rémy-lès-Chevreuse",,49.30724845,2.807648,,,0,StopArea:OCE87758896
StopPoint:OCETrain TER-87758888,"gare de Courcelle-sur-Yvette",,49.30086893,2.83578202,,,0,StopArea:OCE87758888
StopPoint:OCETrain TER-87758870,"gare de Gif-sur-Yvette",,49.29815835,2.87346556,,,0,StopArea:OCE87758870
StopPoint:OCETrain TER-87758862,"gare de La Hacquinière",,49.29494207,2.88935542,,,0,StopArea:OCE87758862
StopPoint:OCETrain TER-87758854,"gare de Bures-sur-Yvette",,49.29564435,2.89984833,,,0,StopArea:OCE87758854
StopPoint:OCETrain TER-87758847,"gare de Orsay-Ville",,49.2975864,2.91850213,,,0,StopArea:OCE87758847
StopPoint:OCETrain TER-87758797,"gare de Massy-Palaiseau-",,49.32513791,2.99742834,,,0,StopArea:OCE87758797
StopPoint:OCETrain TER-87758771,"gare de Les Baconnets",,49.33954464,3.02411642,,,0,StopArea:OCE87758771
StopPoint:OCETrain TER-87758755,"gare de Antony",,49.3546016,3.03772176,,,0,StopArea:OCE87758755
StopPoint:OCETrain TER-87758698,"gare de Bourg-la-Reine",,49.38033683,3.04909908,,,0,StopArea:OCE87758698
StopPoint:OCETrain TER-87758672,"gare de Arcueil-Cachan",,49.39857741,3.06482224,,,0,StopArea:OCE87758672
StopPoint:OCETrain TER-87758656,"gare de Gentilly",,49.41534352,3.07755837,,,0,StopArea:OCE87758656
StopPoint:OCETrain TER-87758649,"gare de Cité-Universitaire",,48.82042834,2.33897234,,,0,StopArea:OCE87758649
StopPoint:OCETrain TER-87758631,"gare de Denfert-Rochereau",,48.83381993,2.33219159,,,0,StopArea:OCE87758631
StopPoint:OCETrain TER-87758623,"gare de Port-Royal",,48.83997797,2.336955,,,0,StopArea:OCE87758623
StopPoint:OCETrain TER-87758615,"gare de Luxembourg .",,48.84562687,2.33983065,,,0,StopArea:OCE87758615
StopPoint:OCETrain TER-87785436,"gare de St-Michel",,48.85336457,2.34553818,,,0,StopArea:OCE87785436
StopPoint:OCETrain TER-87758607,"gare de Châtelet-les-Halles",,48.85979191,2.3480697,,,0,StopArea:OCE87758607
StopPoint:OCETrain TER-87271023,"gare de Gare-du-Nord",,48.8816391,2.35614126,,,0,StopArea:OCE87271023
StopPoint:OCETrain TER-87164798,"gare de La Plaine-Stade-France",,48.91780214,2.36219528,,,0,StopArea:OCE87164798
StopPoint:OCETrain TER-87271304,"gare de Courneuve-Aubervilliers",,48.92409484,2.38553267,,,0,StopArea:OCE87271304
StopPoint:OCETrain TER-87271395,"gare de Le Bourget",,48.93078509,2.42563938,,,0,StopArea:OCE87271395
StopPoint:OCETrain TER-87271411,"gare de Aulnay-sous-Bois",,48.93211651,2.49422346,,,0,StopArea:OCE87271411
StopPoint:OCETrain TER-87271445,"gare de Sevran-Beaudottes",,48.94605594,2.52477297,,,0,StopArea:OCE87271445
StopPoint:OCETrain TER-87271452,"gare de Villepinte",,48.96331996,2.51260671,,,0,StopArea:OCE87271452
StopPoint:OCETrain TER-87271486,"gare de Parc-des-Expositions",,48.97358863,2.51466185,,,0,StopArea:OCE87271486
StopPoint:OCETrain TER-87271460,"gare de Aéroport-Ch-de-Gaulle-1",,49.00953968,2.5598373,,,0,StopArea:OCE87271460
StopPoint:OCETrain TER-87001479,"gare de Aérop-C-de-Gaulle-2-TGV",,49.00360529,2.57102569,,,0,StopArea:OCE87001479
StopPoint:OCETrain TER-87191163,"gare de Hettange-Grande",,49.40764468,6.15680691,,,0,StopArea:OCE87191163
StopPoint:OCETrain TER-87313874,"gare de Amiens",,49.89053731,2.30810518,,,0,StopArea:OCE87313874
StopPoint:OCETrain TER-87313049,"gare de Longueau",,49.86429987,2.35203366,,,0,StopArea:OCE87313049
StopPoint:OCETrain TER-87313221,"gare de Ailly-sur-Noye",,49.75457217,2.36390772,,,0,StopArea:OCE87313221
StopPoint:OCETrain TER-87313247,"gare de Breteuil-Embranchement",,49.62664983,2.38409524,,,0,StopArea:OCE87313247
StopPoint:OCETrain TER-87313270,"gare de St-Just-SNCF",,49.50356749,2.42930906,,,0,StopArea:OCE87313270
StopPoint:OCETrain TER-87313213,"gare de Boves",,49.8465974,2.3982248,,,0,StopArea:OCE87313213
StopPoint:OCETrain TER-87316109,"gare de Dommartin-Remiencourt",,49.79941521,2.39248059,,,0,StopArea:OCE87316109
StopPoint:OCETrain TER-87313239,"gare de La Faloise",,49.69666241,2.34878703,,,0,StopArea:OCE87313239
StopPoint:OCETrain TER-87313262,"gare de Gannes",,49.57210166,2.43702308,,,0,StopArea:OCE87313262
StopPoint:OCETrain TER-87486449,"gare de Les Sables-d'Olonne",,46.49999108,-1.78114783,,,0,StopArea:OCE87486449
StopPoint:OCETrain TER-87486423,"gare de La Mothe-Achard",,46.60682056,-1.65966802,,,0,StopArea:OCE87486423
StopPoint:OCETrain TER-87486019,"gare de La Roche-sur-Yon",,46.67202723,-1.43567913,,,0,StopArea:OCE87486019
StopPoint:OCETrain TER-87486142,"gare de Belleville-Vendée",,46.78832753,-1.43446699,,,0,StopArea:OCE87486142
StopPoint:OCETrain TER-87486126,"gare de L'Herbergement-les-Br.",,46.90696629,-1.37131975,,,0,StopArea:OCE87486126
StopPoint:OCETrain TER-87481465,"gare de Montaigu (Vendée)",,46.98374022,-1.31624584,,,0,StopArea:OCE87481465
StopPoint:OCETrain TER-87481440,"gare de Clisson",,47.08599314,-1.28634426,,,0,StopArea:OCE87481440
StopPoint:OCETrain TER-87481424,"gare de Le Pallet",,47.14382846,-1.3468473,,,0,StopArea:OCE87481424
StopPoint:OCETrain TER-87481408,"gare de Vertou",,47.18612335,-1.47802047,,,0,StopArea:OCE87481408
StopPoint:OCETrain TER-87481002,"gare de Nantes",,47.21750593,-1.54191587,,,0,StopArea:OCE87481002
StopPoint:OCETrain TER-87481416,"gare de La Haie-Fouassière",,47.1616237,-1.39227011,,,0,StopArea:OCE87481416
StopPoint:OCETrain TER-87354597,"gare de St-Sébastien-F-R",,47.19043431,-1.49579292,,,0,StopArea:OCE87354597
StopPoint:OCETrain TER-87354589,"gare de St-Sébastien-P-E",,47.2069293,-1.51110823,,,0,StopArea:OCE87354589
StopPoint:OCETrain TER-87486431,"gare de Olonne-sur-Mer",,46.54860892,-1.76737174,,,0,StopArea:OCE87486431
StopPoint:OCETrain TER-87757724,"gare de Grasse",,43.65332815,6.92557361,,,0,StopArea:OCE87757724
StopPoint:OCETrain TER-87401323,"gare de Mouans Sartoux",,43.62046687,6.97415244,,,0,StopArea:OCE87401323
StopPoint:OCETrain TER-87757732,"gare de Ranguin",,43.56926512,6.96915541,,,0,StopArea:OCE87757732
StopPoint:OCETrain TER-87757740,"gare de Frayère (la)",,43.55813062,6.97199591,,,0,StopArea:OCE87757740
StopPoint:OCETrain TER-87757757,"gare de Bosquet (le)",,43.55158358,6.98152854,,,0,StopArea:OCE87757757
StopPoint:OCETrain TER-87757641,"gare de Golfe-Juan-Vallauris",,43.5665239,7.07364245,,,0,StopArea:OCE87757641
StopPoint:OCETrain TER-87757666,"gare de Juan-les-Pins",,43.57091396,7.11151245,,,0,StopArea:OCE87757666
StopPoint:OCETrain TER-87757690,"gare de Biot",,43.61090408,7.12625658,,,0,StopArea:OCE87757690
StopPoint:OCETrain TER-87756304,"gare de Villeneuve-Loubet-Plage",,43.6299854,7.13432191,,,0,StopArea:OCE87756304
StopPoint:OCETrain TER-87756320,"gare de Cagnes-sur-Mer",,43.65769735,7.14816472,,,0,StopArea:OCE87756320
StopPoint:OCETrain TER-87756338,"gare de Cros-de-Cagnes",,43.66046545,7.16711992,,,0,StopArea:OCE87756338
StopPoint:OCETrain TER-87756346,"gare de St-Laurent-du-Var",,43.6624494,7.19448119,,,0,StopArea:OCE87756346
StopPoint:OCETrain TER-87756254,"gare de Nice-St-Augustin",,43.67105152,7.21694449,,,0,StopArea:OCE87756254
StopPoint:OCETrain TER-87757617,"gare de Cannes-la-Bocca",,43.5488156,6.98658984,,,0,StopArea:OCE87757617
StopPoint:OCETrain TER-87757583,"gare de Théoule-sur-Mer",,43.51345556,6.93697303,,,0,StopArea:OCE87757583
StopPoint:OCETrain TER-87757575,"gare de Le Trayas",,43.47458831,6.92444448,,,0,StopArea:OCE87757575
StopPoint:OCETrain TER-87757567,"gare de Anthéor-Cap-Roux",,43.43496754,6.89223249,,,0,StopArea:OCE87757567
StopPoint:OCETrain TER-87757559,"gare de Agay",,43.43161556,6.85670809,,,0,StopArea:OCE87757559
StopPoint:OCETrain TER-87757542,"gare de Le Dramont",,43.41772413,6.84432133,,,0,StopArea:OCE87757542
StopPoint:OCETrain TER-87757534,"gare de Boulouris-sur-Mer",,43.41634285,6.80784617,,,0,StopArea:OCE87757534
StopPoint:OCETrain TER-80142927,"gare de Kehl",,49.17662507,8.54374051,,,0,StopArea:OCE80142927
StopPoint:OCETrain TER-87338525,"gare de Krimmeri-Meinau",,48.5641424,7.75207173,,,0,StopArea:OCE87338525
StopPoint:OCETrain TER-80143099,"gare de Offenburg",,48.47647504,7.94672295,,,0,StopArea:OCE80143099
StopPoint:OCETrain TER-80142893,"gare de Appenweier",,49.14170702,8.71018253,,,0,StopArea:OCE80142893
StopPoint:OCETrain TER-80142919,"gare de Kork",,49.17003066,8.61154925,,,0,StopArea:OCE80142919
StopPoint:OCETrain TER-87212910,"gare de Kehl-Frontière",,49.17662507,8.54374051,,,0,StopArea:OCE87212910
StopPoint:OCETrain TER-87191114,"gare de Hagondange",,49.25381786,6.16440311,,,0,StopArea:OCE87191114
StopPoint:OCETrain TER-87191635,"gare de Sierck-les-Bains",,49.44398745,6.35027271,,,0,StopArea:OCE87191635
StopPoint:OCETrain TER-80251819,"gare de Trier-Hbf",,27.14097341,-3.40456064,,,0,StopArea:OCE80251819
StopPoint:OCETrain TER-87191643,"gare de Apach (Moselle)",,49.45894465,6.37236346,,,0,StopArea:OCE87191643
StopPoint:OCETrain TER-87191627,"gare de Malling",,49.4217123,6.30249923,,,0,StopArea:OCE87191627
StopPoint:OCETrain TER-87191619,"gare de Koenigsmacker",,49.39646257,6.27390687,,,0,StopArea:OCE87191619
StopPoint:OCETrain TER-87191601,"gare de Basse-Ham",,49.38030605,6.23447817,,,0,StopArea:OCE87191601
StopPoint:OCETrain TER-87191130,"gare de Uckange",,49.30319466,6.15615702,,,0,StopArea:OCE87191130
StopPoint:OCETrain TER-87191106,"gare de Maizières-lès-Metz",,49.21522913,6.15849672,,,0,StopArea:OCE87191106
StopPoint:OCETrain TER-87192088,"gare de Woippy",,49.14911567,6.15618558,,,0,StopArea:OCE87192088
